data,app,type
You have taken a good app that was accurate and made it terrible.  I just walked 3.5 miles and it said I had 800 steps....took my heart rate....measured by hand 120bpm....app 59....  get ur act together,Samsung Health,problem_report
"The App is fine for Heart Rate measuring but why does the Stress Measuring always stuck at ""measuring"" or ""finalising"" for more than 30min?  For 2 years it's never measured ! !! Explain please before I remove one star!  It's really frustrating I can't take the SpO2",Samsung Health,problem_report
Pedometer used to work. Since the last few weeks or so the pedometer has stopped working. I walked for almost 5 hours and the app showed only one hour. Used to be a five star app before,Samsung Health,problem_report
Can't seem to download on my S10 phone how do I download this app having a problem.,Samsung Health,problem_report
After update to mash mashmellow  spo2 and stress measure does not work,Samsung Health,problem_report
Been able to track all my activity if I remember to carry my phone .  It doesn't track the 4 to 5 hours a day that I'm cashiering at work...lot if movement and steps but nothing really registers,Samsung Health,problem_report
I removed shealth from my phone for a reason.  It kept telling me at 8am I need to be more active.  Today.  The app reinstalled instelf.  I don't not want useless apps,Samsung Health,problem_report
trash...I can run the same two mile route on consecutive days and I will give me a different end point each day.,Samsung Health,problem_report
"Can't use the app anymore due to the new update for the 2 step verification. Edit: yes I have tried the 2fa, there is a bug that prevents me from going to the next step after entering the code.",Samsung Health,problem_report
"The whole app. stopped working. It needed to be updated, I  tried but the app. still won't work. I would like it if someone would tell me.how to fix this.",Samsung Health,problem_report
My step counter stopped counting steps. I even went to the play store and uninstalled it and reinstalled it and it continues to not count the steps....,Samsung Health,problem_report
"Calorie burn during workout is always 50 cal/ 15 min. regardless of whether I'm biking, typically 12-14 mph, fast walking or strolling. edit- thanks for the help!",Samsung Health,problem_report
Why this app is giving wrong information on calories burnt so this app is not so good,Samsung Health,problem_report
"The latest version of this app, along with Android 10 will no longer record a full workout via GPS on the map. I am using a Note 10+ 5G. Will show the first few minutes on the map, then GONE.",Samsung Health,problem_report
"Does not want to work, I'm getting a strange message about changes to my phone and to contact customer service. Please advice on this matter.",Samsung Health,problem_report
This app now freezes all of the time...pretty much useless. It worked well before the last upgrade.,Samsung Health,problem_report
Cannot syn with my gear 3 on my G930F after updating to new version.,Samsung Health,problem_report
"I loved this for over 2 years, then it began to stop, not function properly, shut off, etc. I uninstalled it the reinstalled it, but it no longer announced my data at each mile. It was silent. Frustrating.",Samsung Health,problem_report
Used to like it on my old phone but apparently it doesn't work on the pixel 4a (5g)...,Samsung Health,problem_report
Fix the sleep monitoring part of the app. The averages got messed up on the last update,Samsung Health,problem_report
"Update: the app is constantly refreshing, freezing Ingress and PokemonGo. 2/23/2019 Samsung took away everything I liked about this app on 9/1/2018.",Samsung Health,problem_report
"Before the update was the best app,  i don't have every day steps counting and nothing that i have interes.  if you don't is fix it , im gone uninstall the app",Samsung Health,problem_report
This app no longer syncs with LifeSum or my watch! What is going on? Frustrating,Samsung Health,problem_report
"Keeps asking me to download the app even though its downloaded, installed and open on a pixel XL2. Trying to use the ECG on the Galaxy 4 smartwatch",Samsung Health,problem_report
