data,app,type
"Very user friendly, easy to understand, and insightful. The only downfall is at times I have to edit my sleep stats. Besides that, so far I love it!",Garmin Connect,feature_request
Its not intelligent to gain or track record..always need to start and should be checking every time if it is running or tracking. all of sudden it stops and you spend time to track this app instead of app to track you,Samsung Health,problem_report
"App is great overall, but I would like a way to see the evelation of the route I made. Also, there's no way to add faces to the Band 4 Pro.",Huawei Health,problem_report
"Pretty comprehensive with it's data. The data screens are all well presented and easy to read. The app itself can be a little odd to navigate, but once you've sorted it out, it's not too bad.",Garmin Connect,feature_request
"Every time I place my phone on the table or I jolted my hand when the phone is in my hand, the ""Welcome to S Health"" will pop up. It's annoying and disrupting my work/job.",Samsung Health,feature_request
The app does not sync with Huawei Band 3e. The app and the band are showing different data. Unpairing and repairing didnt work. I have updated the app. No luck! Hope this gets fixed. And soon...,Huawei Health,problem_report
Wants access to make phone calls. Won't open without it. Upd: The answer regarding providing optimal experience is ot an answer at all. I don't need an experience when an app makes phone calls for me.,Samsung Health,problem_report
"The only problem i have is that the map says ""not in use"" I've tried everything to try and make it work and I can't get it to. Any help in resolving this would be greatly appreciated",Samsung Health,problem_report
Good health app. But can I reques some function? I need some function to add my photo to background when i sharing the stats of exercise. Thankyou,Huawei Health,feature_request
Simply A-M-A-Z-I-N-G. The 'Programs' 'Calm' and others in discover is simply awesome. Enjoying a lot..... just that.. there should be a manual way to input our steps Just In Case we did not keep our PH in our pocket while jogging or walking.,Samsung Health,feature_request
Can the step counter be on the home and lock screen. That would be very nice and east to see instead of unlocking your phone and going to the app to see your steps. Other than that no other problems for me.,Samsung Health,feature_request
"update has ruined the app, and made my s3 useless. Roll it back, or i will be trying new hardware. silllly, and it seema like i am not alone as the app score has gone waaayyyy down because of this reason.",Samsung Health,problem_report
I do not work out and it keep tell nice work or I'm on a bicycle and it been 4 years for that. Something need fix ASAP,Samsung Health,problem_report
Aftsr latest update gt2 doesnt connect to internet. Cannot show weather data and cant check for update... Also cant change watch faces. Also probkems in help page... Simply notngood,Huawei Health,problem_report
"the app could be so much better, wont let me download the language pack what ever that is, doesnt record rem, thd heart monitors not working, design is very basic and wont link to my fitness pal,",Huawei Health,feature_request
"After updating my mobile into Android 10, all notification stopped, only I get notification on calls, I follow all suggestion but not working at all on Huawei watch gt2e",Huawei Health,problem_report
